query_table,candidate_table,query_column,candidate_column,joinable_level,column_joinable
CAN_CSV0000000000001487__28.csv,CAN_CSV0000000000001487__29.csv,PCPN_AMT_PST1HR,PCPN_AMT_PST1HR,4,NO
CAN_CSV0000000000001487__29.csv,CAN_CSV0000000000001487__9.csv,AVG_AIR_TEMP_PST1MT,AVG_AIR_TEMP_PST1MT,4,NO
CAN_CSV0000000000001487__25.csv,CAN_CSV0000000000001487__29.csv,AVG_AIR_TEMP_PST1MT,AVG_AIR_TEMP_PST1MT,4,NO
CAN_CSV0000000000001487__28.csv,CAN_CSV0000000000001487__29.csv,AVG_AIR_TEMP_PST1MT,AVG_AIR_TEMP_PST1MT,4,NO
CAN_CSV0000000000001487__29.csv,CAN_CSV0000000000027355__11.csv,AVG_AIR_TEMP_PST1MT,AVG_AIR_TEMP_PST1MT,4,NO
CAN_CSV0000000000001487__29.csv,CAN_CSV0000000000001487__9.csv,AVG_VIS_PST1MT_QA,AVG_VIS_PST1MT_QA,4,NO
CAN_CSV0000000000001487__25.csv,CAN_CSV0000000000001487__29.csv,AVG_VIS_PST1MT_QA,AVG_VIS_PST1MT_QA,4,NO
CAN_CSV0000000000001487__29.csv,CAN_CSV0000000000027346__14.csv,AVG_VIS_PST1MT_QA,AVG_VIS_PST1MT_QA,4,NO
CAN_CSV0000000000001487__28.csv,CAN_CSV0000000000001487__29.csv,AVG_VIS_PST1MT_QA,AVG_VIS_PST1MT_QA,4,NO
CAN_CSV0000000000001487__29.csv,CAN_CSV0000000000001487__8.csv,AVG_VIS_PST1MT_QA,AVG_VIS_PST1MT_QA,4,NO
CAN_CSV0000000000001487__26.csv,CAN_CSV0000000000001487__29.csv,AVG_VIS_PST1MT_QA,AVG_VIS_PST1MT_QA,4,NO
CAN_CSV0000000000001487__10.csv,CAN_CSV0000000000001487__29.csv,AVG_VIS_PST1MT_QA,AVG_VIS_PST1MT_QA,4,NO
CAN_CSV0000000000001487__24.csv,CAN_CSV0000000000001487__29.csv,AVG_VIS_PST1MT_QA,AVG_VIS_PST1MT_QA,4,NO
CAN_CSV0000000000001487__29.csv,CAN_CSV0000000000001487__6.csv,AVG_VIS_PST1MT_QA,AVG_VIS_PST1MT_QA,4,NO
CAN_CSV0000000000001487__29.csv,CAN_CSV0000000000001487__7.csv,AVG_VIS_PST1MT_QA,AVG_VIS_PST1MT_QA,4,NO
CAN_CSV0000000000001487__29.csv,CAN_CSV0000000000027346__12.csv,AVG_VIS_PST1MT_QA,AVG_VIS_PST1MT_QA,4,NO
USA_CSV0000000000033847__5.csv,USA_CSV0000000000034882__26.csv,HORZ_ALIGN,HORZ_ALIGN,4,YES
USA_CSV0000000000033847__4.csv,USA_CSV0000000000034882__26.csv,HORZ_ALIGN,HORZ_ALIGN,4,YES
USA_CSV0000000000033847__5.csv,USA_CSV0000000000034882__26.csv,TURN_LANES_L,TURN_LANES_L,4,NO
USA_CSV0000000000034882__26.csv,USA_CSV0000000000037101__20.csv,TURN_LANES_L,TURN_LANES_L,4,NO
USA_CSV0000000000034882__26.csv,USA_CSV0000000000037101__3.csv,TURN_LANES_L,TURN_LANES_L,4,NO
USA_CSV0000000000033847__4.csv,USA_CSV0000000000034882__26.csv,TURN_LANES_L,TURN_LANES_L,4,NO
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__10.csv,socialnetwork_dp07,socialnetwork_dp07,4,NO
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__21.csv,socialnetwork_dp07,socialnetwork_dp07,4,NO
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__6.csv,socialnetwork_dp07,socialnetwork_dp07,4,NO
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__3.csv,socialnetwork_dp07,socialnetwork_dp07,4,NO
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__4.csv,socialnetwork_dp07,socialnetwork_dp07,4,NO
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__10.csv,livinginsg_2_slice,livinginsg_2_slice,4,NO
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__6.csv,livinginsg_2_slice,livinginsg_2_slice,4,NO
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__3.csv,livinginsg_2_slice,livinginsg_2_slice,4,NO
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__4.csv,livinginsg_2_slice,livinginsg_2_slice,4,NO
SG_CSV0000000000000925__0.csv,SG_CSV0000000000001714__6.csv,livinginsg_2_slice,livinginsg_2_slice,4,NO
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__10.csv,ban_no_ofchildren,ban_no_ofchildren,4,YES
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__6.csv,ban_no_ofchildren,ban_no_ofchildren,4,YES
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__3.csv,ban_no_ofchildren,ban_no_ofchildren,4,YES
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__4.csv,ban_no_ofchildren,ban_no_ofchildren,4,YES
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__6.csv,rankmostimptchild_1,rankmostimptchild_1,4,NO
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__10.csv,rankmostimptchild_1,rankmostimptchild_1,4,NO
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__3.csv,rankmostimptchild_1,rankmostimptchild_1,4,NO
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__10.csv,rankmostimptchild_2,rankmostimptchild_2,4,NO
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__6.csv,rankmostimptchild_2,rankmostimptchild_2,4,NO
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__3.csv,rankmostimptchild_2,rankmostimptchild_2,4,NO
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__4.csv,rankmostimptchild_2,rankmostimptchild_2,4,NO
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__2.csv,rankmostimptchild_2,rankmostimptchild_2,4,NO
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__10.csv,ban_q18_q191,ban_q18_q191,4,NO
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__6.csv,ban_q18_q191,ban_q18_q191,4,NO
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__3.csv,ban_q18_q191,ban_q18_q191,4,NO
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__4.csv,ban_q18_q191,ban_q18_q191,4,NO
UK_CSV0000000000002010__6.csv,UK_CSV0000000000002010__9.csv,Pre-Op Q Mobility,Pre-Op Q Mobility,4,YES
UK_CSV0000000000002010__9.csv,UK_CSV0000000000006676__2.csv,Pre-Op Q Mobility,Pre-Op Q Mobility,4,YES
USA_CSV0000000000033847__5.csv,USA_CSV0000000000037101__16.csv,SAMPLING_TECH,SAMPLING_TECH,4,YES
USA_CSV0000000000033847__4.csv,USA_CSV0000000000037101__16.csv,SAMPLING_TECH,SAMPLING_TECH,4,YES
CAN_CSV0000000000001487__8.csv,CAN_CSV0000000000001487__9.csv,CLD_AMT_CODE_1_QA,CLD_AMT_CODE_1_QA,4,YES
CAN_CSV0000000000001487__6.csv,CAN_CSV0000000000001487__9.csv,CLD_AMT_CODE_1_QA,CLD_AMT_CODE_1_QA,4,YES
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487__9.csv,CLD_AMT_CODE_1_QA,CLD_AMT_CODE_1_QA,4,YES
CAN_CSV0000000000001487__10.csv,CAN_CSV0000000000001487__9.csv,CLD_AMT_CODE_1_QA,CLD_AMT_CODE_1_QA,4,YES
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__6.csv,occupation2,occupation2,4,YES
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__3.csv,occupation2,occupation2,4,YES
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__35.csv,ban_education4,ban_education4,4,NO
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__6.csv,ban_education4,ban_education4,4,NO
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__3.csv,ban_education4,ban_education4,4,NO
USA_CSV0000000000037101__17.csv,USA_CSV0000000000037101__3.csv,DONUT_VOLUME_GROUP,DONUT_VOLUME_GROUP,4,YES
USA_CSV0000000000037101__16.csv,USA_CSV0000000000037101__17.csv,DONUT_VOLUME_GROUP,DONUT_VOLUME_GROUP,4,YES
USA_CSV0000000000034882__22.csv,USA_CSV0000000000037101__17.csv,DONUT_VOLUME_GROUP,DONUT_VOLUME_GROUP,4,YES
USA_CSV0000000000033847__5.csv,USA_CSV0000000000037101__17.csv,ROUTE_SIGNING,ROUTE_SIGNING,4,YES
USA_CSV0000000000037101__16.csv,USA_CSV0000000000037101__17.csv,ROUTE_SIGNING,ROUTE_SIGNING,4,YES
USA_CSV0000000000034882__22.csv,USA_CSV0000000000037101__17.csv,ROUTE_SIGNING,ROUTE_SIGNING,4,YES
USA_CSV0000000000033847__4.csv,USA_CSV0000000000037101__17.csv,ROUTE_SIGNING,ROUTE_SIGNING,4,YES
USA_CSV0000000000037101__16.csv,USA_CSV0000000000037101__17.csv,RURAL_URBAN,RURAL_URBAN,4,YES
USA_CSV0000000000034882__22.csv,USA_CSV0000000000037101__17.csv,RURAL_URBAN,RURAL_URBAN,4,YES
USA_CSV0000000000033847__17.csv,USA_CSV0000000000037101__17.csv,RURAL_URBAN,RURAL_URBAN,4,YES
USA_CSV0000000000033847__5.csv,USA_CSV0000000000034882__29.csv,HORZ_ALIGN,HORZ_ALIGN,4,YES
USA_CSV0000000000034882__26.csv,USA_CSV0000000000034882__29.csv,HORZ_ALIGN,HORZ_ALIGN,4,YES
USA_CSV0000000000033847__5.csv,USA_CSV0000000000034882__29.csv,TURN_LANES_L,TURN_LANES_L,4,NO
USA_CSV0000000000034882__26.csv,USA_CSV0000000000034882__29.csv,TURN_LANES_L,TURN_LANES_L,4,NO
USA_CSV0000000000034882__29.csv,USA_CSV0000000000037101__20.csv,TURN_LANES_L,TURN_LANES_L,4,NO
USA_CSV0000000000034882__29.csv,USA_CSV0000000000037101__3.csv,TURN_LANES_L,TURN_LANES_L,4,NO
USA_CSV0000000000033847__4.csv,USA_CSV0000000000034882__29.csv,TURN_LANES_L,TURN_LANES_L,4,NO
UK_CSV0000000000003896__13.csv,UK_CSV0000000000003896__4.csv,Provider Code,Provider Code,4,YES
UK_CSV0000000000002010__6.csv,UK_CSV0000000000003896__4.csv,Provider Code,Provider Code,4,YES
UK_CSV0000000000002010__6.csv,UK_CSV0000000000003896__4.csv,Pre-Op Q Activity,Pre-Op Q Activity,4,YES
UK_CSV0000000000003896__3.csv,UK_CSV0000000000003896__4.csv,Pre-Op Q Activity,Pre-Op Q Activity,4,YES
UK_CSV0000000000002010__9.csv,UK_CSV0000000000003896__4.csv,Pre-Op Q Activity,Pre-Op Q Activity,4,YES
UK_CSV0000000000003896__7.csv,UK_CSV0000000000003896__8.csv,Post-Op Q Self-Care,Post-Op Q Self-Care,4,YES
UK_CSV0000000000003896__7.csv,UK_CSV0000000000006676__2.csv,Post-Op Q Self-Care,Post-Op Q Self-Care,4,YES
UK_CSV0000000000003896__3.csv,UK_CSV0000000000003896__7.csv,Post-Op Q Self-Care,Post-Op Q Self-Care,4,YES
UK_CSV0000000000003896__7.csv,UK_CSV0000000000006676__9.csv,Post-Op Q Self-Care,Post-Op Q Self-Care,4,YES
UK_CSV0000000000003896__7.csv,UK_CSV0000000000007396__13.csv,Post-Op Q Self-Care,Post-Op Q Self-Care,4,YES
UK_CSV0000000000003896__7.csv,UK_CSV0000000000003896__8.csv,Post-Op Q Bleeding,Post-Op Q Bleeding,4,YES
UK_CSV0000000000003896__7.csv,UK_CSV0000000000006676__2.csv,Post-Op Q Bleeding,Post-Op Q Bleeding,4,YES
UK_CSV0000000000003896__7.csv,UK_CSV0000000000003896__8.csv,Pre-Op Q EQ5D Index,Pre-Op Q EQ5D Index,4,YES
UK_CSV0000000000003896__7.csv,UK_CSV0000000000006676__2.csv,Pre-Op Q EQ5D Index,Pre-Op Q EQ5D Index,4,YES
UK_CSV0000000000003896__3.csv,UK_CSV0000000000003896__7.csv,Pre-Op Q EQ5D Index,Pre-Op Q EQ5D Index,4,YES
UK_CSV0000000000003896__7.csv,UK_CSV0000000000003896__8.csv,Pre-Op Q EQ VAS,Pre-Op Q EQ VAS,4,YES
UK_CSV0000000000003896__13.csv,UK_CSV0000000000003896__7.csv,Pre-Op Q EQ VAS,Pre-Op Q EQ VAS,4,YES
CAN_CSV0000000000001724__8.csv,CAN_CSV0000000000001787__41.csv,Province/Canada,Province/Canada,4,YES
CAN_CSV0000000000001787__41.csv,CAN_CSV0000000000001797__36.csv,Province/Canada,Province/Canada,4,YES
CAN_CSV0000000000001787__41.csv,CAN_CSV0000000000001787__6.csv,Province/Canada,Province/Canada,4,YES
CAN_CSV0000000000001787__41.csv,CAN_CSV0000000000001787__5.csv,Province/Canada,Province/Canada,4,YES
CAN_CSV0000000000001787__0.csv,CAN_CSV0000000000001787__41.csv,Province/Canada,Province/Canada,4,YES
CAN_CSV0000000000001787__41.csv,CAN_CSV0000000000001797__21.csv,Province/Canada,Province/Canada,4,YES
USA_CSV0000000000033847__3.csv,USA_CSV0000000000033847__5.csv,HORZ_ALIGN,HORZ_ALIGN,4,YES
USA_CSV0000000000033847__3.csv,USA_CSV0000000000034882__26.csv,HORZ_ALIGN,HORZ_ALIGN,4,YES
USA_CSV0000000000033847__3.csv,USA_CSV0000000000034882__22.csv,STD_EXP_FACTOR,STD_EXP_FACTOR,4,NO
USA_CSV0000000000033847__3.csv,USA_CSV0000000000033847__5.csv,STD_EXP_FACTOR,STD_EXP_FACTOR,4,NO
USA_CSV0000000000033847__3.csv,USA_CSV0000000000033847__4.csv,STD_EXP_FACTOR,STD_EXP_FACTOR,4,NO
CAN_CSV0000000000001487__25.csv,CAN_CSV0000000000001487__26.csv,MAX_AIR_TEMP_PST1HR,MAX_AIR_TEMP_PST1HR,4,NO
CAN_CSV0000000000001487__26.csv,CAN_CSV0000000000001487__9.csv,PCPN_AMT_PST1HR,PCPN_AMT_PST1HR,4,NO
CAN_CSV0000000000001487__25.csv,CAN_CSV0000000000001487__26.csv,PCPN_AMT_PST1HR,PCPN_AMT_PST1HR,4,NO
CAN_CSV0000000000001487__26.csv,CAN_CSV0000000000027346__23.csv,PCPN_AMT_PST1HR,PCPN_AMT_PST1HR,4,NO
CAN_CSV0000000000001487__26.csv,CAN_CSV0000000000001487__28.csv,PCPN_AMT_PST1HR,PCPN_AMT_PST1HR,4,NO
CAN_CSV0000000000001487__26.csv,CAN_CSV0000000000001487__8.csv,PCPN_AMT_PST1HR,PCPN_AMT_PST1HR,4,NO
USA_CSV0000000000034882__12.csv,USA_CSV0000000000034882__26.csv,STD_VOLUME_GROUP,STD_VOLUME_GROUP,4,NO
USA_CSV0000000000034882__12.csv,USA_CSV0000000000037101__3.csv,STD_VOLUME_GROUP,STD_VOLUME_GROUP,4,NO
USA_CSV0000000000034882__12.csv,USA_CSV0000000000034882__14.csv,STD_VOLUME_GROUP,STD_VOLUME_GROUP,4,NO
USA_CSV0000000000034882__12.csv,USA_CSV0000000000037101__16.csv,STD_VOLUME_GROUP,STD_VOLUME_GROUP,4,NO
USA_CSV0000000000033847__5.csv,USA_CSV0000000000034882__12.csv,PEAK_CAPACITY,PEAK_CAPACITY,4,NO
USA_CSV0000000000034882__12.csv,USA_CSV0000000000034882__14.csv,PEAK_CAPACITY,PEAK_CAPACITY,4,NO
USA_CSV0000000000033847__4.csv,USA_CSV0000000000034882__12.csv,PEAK_CAPACITY,PEAK_CAPACITY,4,NO
USA_CSV0000000000034882__12.csv,USA_CSV0000000000037101__3.csv,ACCESS_CONTROL,ACCESS_CONTROL,4,YES
USA_CSV0000000000034882__12.csv,USA_CSV0000000000034882__26.csv,ACCESS_CONTROL,ACCESS_CONTROL,4,YES
USA_CSV0000000000034882__12.csv,USA_CSV0000000000034882__14.csv,ACCESS_CONTROL,ACCESS_CONTROL,4,YES
USA_CSV0000000000033847__5.csv,USA_CSV0000000000034882__12.csv,URBAN_CODE,URBAN_CODE,4,YES
USA_CSV0000000000034882__12.csv,USA_CSV0000000000037101__3.csv,URBAN_CODE,URBAN_CODE,4,YES
USA_CSV0000000000034882__12.csv,USA_CSV0000000000034882__14.csv,URBAN_CODE,URBAN_CODE,4,YES
USA_CSV0000000000034882__12.csv,USA_CSV0000000000037101__3.csv,IS_GROUPED,IS_GROUPED,4,NO
USA_CSV0000000000034882__12.csv,USA_CSV0000000000034882__26.csv,IS_GROUPED,IS_GROUPED,4,NO
USA_CSV0000000000034882__12.csv,USA_CSV0000000000034882__14.csv,PEAK_PARKING,PEAK_PARKING,4,NO
USA_CSV0000000000034882__12.csv,USA_CSV0000000000037101__3.csv,SECTION_ID,SECTION_ID,4,YES
USA_CSV0000000000034882__12.csv,USA_CSV0000000000034882__14.csv,SECTION_ID,SECTION_ID,4,YES
USA_CSV0000000000034882__12.csv,USA_CSV0000000000037101__3.csv,TYPE_SIGNAL,TYPE_SIGNAL,4,YES
USA_CSV0000000000034882__12.csv,USA_CSV0000000000034882__14.csv,TYPE_SIGNAL,TYPE_SIGNAL,4,YES
USA_CSV0000000000034882__12.csv,USA_CSV0000000000034882__22.csv,TYPE_SIGNAL,TYPE_SIGNAL,4,YES
USA_CSV0000000000034882__12.csv,USA_CSV0000000000037101__20.csv,TRUCK_ROUTE,TRUCK_ROUTE,4,NO
USA_CSV0000000000034882__12.csv,USA_CSV0000000000037101__3.csv,TRUCK_ROUTE,TRUCK_ROUTE,4,NO
USA_CSV0000000000034882__12.csv,USA_CSV0000000000034882__14.csv,TRUCK_ROUTE,TRUCK_ROUTE,4,NO
USA_CSV0000000000034882__12.csv,USA_CSV0000000000037101__20.csv,PEAK_LANES,PEAK_LANES,4,NO
USA_CSV0000000000034882__12.csv,USA_CSV0000000000037101__3.csv,PEAK_LANES,PEAK_LANES,4,NO
USA_CSV0000000000034882__12.csv,USA_CSV0000000000034882__14.csv,PEAK_LANES,PEAK_LANES,4,NO
USA_CSV0000000000034882__12.csv,USA_CSV0000000000034882__9.csv,PEAK_LANES,PEAK_LANES,4,NO
USA_CSV0000000000034882__12.csv,USA_CSV0000000000034882__26.csv,PAVEMENT_TYPE,PAVEMENT_TYPE,4,YES
USA_CSV0000000000034882__12.csv,USA_CSV0000000000034882__14.csv,PAVEMENT_TYPE,PAVEMENT_TYPE,4,YES
SG_CSV0000000000000925__10.csv,SG_CSV0000000000000925__6.csv,socialnetwork_dp07,socialnetwork_dp07,4,NO
SG_CSV0000000000000925__21.csv,SG_CSV0000000000000925__6.csv,socialnetwork_dp07,socialnetwork_dp07,4,NO
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__6.csv,socialnetwork_dp07,socialnetwork_dp07,4,NO
SG_CSV0000000000000925__3.csv,SG_CSV0000000000000925__6.csv,socialnetwork_dp07,socialnetwork_dp07,4,NO
SG_CSV0000000000000925__4.csv,SG_CSV0000000000000925__6.csv,socialnetwork_dp07,socialnetwork_dp07,4,NO
SG_CSV0000000000000925__10.csv,SG_CSV0000000000000925__6.csv,ban_no_ofchildren,ban_no_ofchildren,4,YES
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__6.csv,ban_no_ofchildren,ban_no_ofchildren,4,YES
SG_CSV0000000000000925__3.csv,SG_CSV0000000000000925__6.csv,ban_no_ofchildren,ban_no_ofchildren,4,YES
SG_CSV0000000000000925__4.csv,SG_CSV0000000000000925__6.csv,ban_no_ofchildren,ban_no_ofchildren,4,YES
SG_CSV0000000000000925__10.csv,SG_CSV0000000000000925__6.csv,rankmostimptchild_1,rankmostimptchild_1,4,NO
SG_CSV0000000000000925__0.csv,SG_CSV0000000000000925__6.csv,rankmostimptchild_1,rankmostimptchild_1,4,NO
SG_CSV0000000000000925__3.csv,SG_CSV0000000000000925__6.csv,rankmostimptchild_1,rankmostimptchild_1,4,NO
SG_CSV0000000000000925__4.csv,SG_CSV0000000000000925__6.csv,rankmostimptchild_1,rankmostimptchild_1,4,NO
SG_CSV0000000000000925__2.csv,SG_CSV0000000000000925__6.csv,rankmostimptchild_1,rankmostimptchild_1,4,NO
SG_CSV0000000000000925__10.csv,SG_CSV0000000000000925__6.csv,rankmostimptchild_2,rankmostimptchild_2,4,NO
SG_CSV0000000000000925__18.csv,SG_CSV0000000000001714__6.csv,livinginsg_4_slice,livinginsg_4_slice,4,NO
SG_CSV0000000000000925__44.csv,SG_CSV0000000000001714__6.csv,socialnetwork_dp01,socialnetwork_dp01,4,YES
SG_CSV0000000000000925__18.csv,SG_CSV0000000000001714__6.csv,socialnetwork_dp06,socialnetwork_dp06,4,NO
USA_CSV0000000000033847__5.csv,USA_CSV0000000000034882__22.csv,STD_EXP_FACTOR,STD_EXP_FACTOR,4,NO
USA_CSV0000000000033847__4.csv,USA_CSV0000000000033847__5.csv,STD_EXP_FACTOR,STD_EXP_FACTOR,4,NO
USA_CSV0000000000033847__3.csv,USA_CSV0000000000033847__5.csv,STD_EXP_FACTOR,STD_EXP_FACTOR,4,NO
USA_CSV0000000000033847__5.csv,USA_CSV0000000000037101__16.csv,ROUTE_SIGNING,ROUTE_SIGNING,4,YES
USA_CSV0000000000033847__5.csv,USA_CSV0000000000034882__14.csv,PERC_COMBINATION,PERC_COMBINATION,4,NO
USA_CSV0000000000033847__5.csv,USA_CSV0000000000037101__20.csv,DONUT_EXP_FACTOR,DONUT_EXP_FACTOR,4,NO
USA_CSV0000000000033847__5.csv,USA_CSV0000000000037101__3.csv,DONUT_EXP_FACTOR,DONUT_EXP_FACTOR,4,NO
USA_CSV0000000000034882__26.csv,USA_CSV0000000000037101__16.csv,DIR_FACTOR,DIR_FACTOR,4,NO
USA_CSV0000000000034882__22.csv,USA_CSV0000000000037101__16.csv,DIR_FACTOR,DIR_FACTOR,4,NO
USA_CSV0000000000034882__9.csv,USA_CSV0000000000037101__16.csv,DIR_FACTOR,DIR_FACTOR,4,NO
USA_CSV0000000000034882__26.csv,USA_CSV0000000000037101__16.csv,TYPE_FACILITY,TYPE_FACILITY,4,YES
USA_CSV0000000000033847__17.csv,USA_CSV0000000000037101__16.csv,TYPE_FACILITY,TYPE_FACILITY,4,YES
UK_CSV0000000000002010__6.csv,UK_CSV0000000000002010__8.csv,Pre-Op Q Mobility,Pre-Op Q Mobility,4,YES
UK_CSV0000000000002010__8.csv,UK_CSV0000000000006676__2.csv,Pre-Op Q Mobility,Pre-Op Q Mobility,4,YES
CAN_CSV0000000000001487__26.csv,CAN_CSV0000000000001487__9.csv,AVG_VIS_PST1MT_QA,AVG_VIS_PST1MT_QA,4,NO
CAN_CSV0000000000001487__25.csv,CAN_CSV0000000000001487__26.csv,AVG_VIS_PST1MT_QA,AVG_VIS_PST1MT_QA,4,NO
CAN_CSV0000000000001487__26.csv,CAN_CSV0000000000027346__14.csv,AVG_VIS_PST1MT_QA,AVG_VIS_PST1MT_QA,4,NO
CAN_CSV0000000000001487__26.csv,CAN_CSV0000000000001487__28.csv,AVG_VIS_PST1MT_QA,AVG_VIS_PST1MT_QA,4,NO
CAN_CSV0000000000001487__26.csv,CAN_CSV0000000000001487__8.csv,AVG_VIS_PST1MT_QA,AVG_VIS_PST1MT_QA,4,NO
CAN_CSV0000000000001487__10.csv,CAN_CSV0000000000001487__26.csv,AVG_VIS_PST1MT_QA,AVG_VIS_PST1MT_QA,4,NO
CAN_CSV0000000000001487__26.csv,CAN_CSV0000000000001487__29.csv,AVG_VIS_PST1MT_QA,AVG_VIS_PST1MT_QA,4,NO
CAN_CSV0000000000001487__24.csv,CAN_CSV0000000000001487__26.csv,AVG_VIS_PST1MT_QA,AVG_VIS_PST1MT_QA,4,NO
CAN_CSV0000000000001487__26.csv,CAN_CSV0000000000001487__6.csv,AVG_VIS_PST1MT_QA,AVG_VIS_PST1MT_QA,4,NO
USA_CSV0000000000033847__14.csv,USA_CSV0000000000033847__17.csv,AT_GRADE_SIGNAL,AT_GRADE_SIGNAL,4,NO
USA_CSV0000000000035902__18.csv,USA_CSV0000000000035902__34.csv,TYPE OF IMPROVEMENT,TYPE OF IMPROVEMENT,4,YES
USA_CSV0000000000035902__16.csv,USA_CSV0000000000035902__18.csv,TYPE OF IMPROVEMENT,TYPE OF IMPROVEMENT,4,YES
USA_CSV0000000000035902__18.csv,USA_CSV0000000000035902__20.csv,TYPE OF IMPROVEMENT,TYPE OF IMPROVEMENT,4,YES
USA_CSV0000000000035902__16.csv,USA_CSV0000000000035902__18.csv,TYPE OF SUBGRADE,TYPE OF SUBGRADE,4,YES
USA_CSV0000000000035902__18.csv,USA_CSV0000000000035902__20.csv,TYPE OF SUBGRADE,TYPE OF SUBGRADE,4,YES
USA_CSV0000000000035902__18.csv,USA_CSV0000000000035902__38.csv,TYPE OF SUBGRADE,TYPE OF SUBGRADE,4,YES
USA_CSV0000000000035902__15.csv,USA_CSV0000000000035902__18.csv,TYPE OF SUBGRADE,TYPE OF SUBGRADE,4,YES
USA_CSV0000000000035902__17.csv,USA_CSV0000000000035902__18.csv,TYPE OF SUBGRADE,TYPE OF SUBGRADE,4,YES
USA_CSV0000000000035902__18.csv,USA_CSV0000000000035902__34.csv,FUNCTIONAL SYSTEM,FUNCTIONAL SYSTEM,4,YES
USA_CSV0000000000035902__16.csv,USA_CSV0000000000035902__18.csv,FUNCTIONAL SYSTEM,FUNCTIONAL SYSTEM,4,YES
USA_CSV0000000000035902__18.csv,USA_CSV0000000000035902__20.csv,FUNCTIONAL SYSTEM,FUNCTIONAL SYSTEM,4,YES
USA_CSV0000000000035902__15.csv,USA_CSV0000000000035902__18.csv,RIGHT OF WAY WIDTH,RIGHT OF WAY WIDTH,4,NO
USA_CSV0000000000035902__18.csv,USA_CSV0000000000035902__20.csv,RIGHT OF WAY WIDTH,RIGHT OF WAY WIDTH,4,NO
USA_CSV0000000000035902__16.csv,USA_CSV0000000000035902__18.csv,RIGHT OF WAY WIDTH,RIGHT OF WAY WIDTH,4,NO
USA_CSV0000000000035902__17.csv,USA_CSV0000000000035902__18.csv,RIGHT OF WAY WIDTH,RIGHT OF WAY WIDTH,4,NO
USA_CSV0000000000035902__16.csv,USA_CSV0000000000035902__18.csv,TURNING LANES-LEFT,TURNING LANES-LEFT,4,NO
CAN_CSV0000000000001487__25.csv,CAN_CSV0000000000027346__32.csv,AVG_VIS_PST10MTS_QA,AVG_VIS_PST10MTS_QA,4,NO
CAN_CSV0000000000027346__14.csv,CAN_CSV0000000000027346__32.csv,AVG_VIS_PST10MTS_QA,AVG_VIS_PST10MTS_QA,4,NO
CAN_CSV0000000000001487__28.csv,CAN_CSV0000000000027346__32.csv,AVG_VIS_PST10MTS_QA,AVG_VIS_PST10MTS_QA,4,NO
CAN_CSV0000000000001487__26.csv,CAN_CSV0000000000027346__32.csv,AVG_VIS_PST10MTS_QA,AVG_VIS_PST10MTS_QA,4,NO
CAN_CSV0000000000001487__29.csv,CAN_CSV0000000000027346__32.csv,AVG_VIS_PST10MTS_QA,AVG_VIS_PST10MTS_QA,4,NO
CAN_CSV0000000000027346__32.csv,CAN_CSV0000000000027346__35.csv,AVG_VIS_PST10MTS_QA,AVG_VIS_PST10MTS_QA,4,NO
CAN_CSV0000000000027346__30.csv,CAN_CSV0000000000027346__32.csv,AVG_VIS_PST10MTS_QA,AVG_VIS_PST10MTS_QA,4,NO
CAN_CSV0000000000001487__24.csv,CAN_CSV0000000000027346__32.csv,AVG_VIS_PST10MTS_QA,AVG_VIS_PST10MTS_QA,4,NO
CAN_CSV0000000000027346__12.csv,CAN_CSV0000000000027346__32.csv,AVG_VIS_PST10MTS_QA,AVG_VIS_PST10MTS_QA,4,NO
