TableName,Description
SG_CSV0000000000000368.csv,"The table ""SG_CSV0000000000000368.csv"" contains detailed information about various food centres and hawker centres in Singapore, including their names, addresses, status, latitude and longitude coordinates, cleaning schedules across four quarters, number of market and food stalls, descriptions, remarks about cleaning and other works, photo URLs, and Google Maps views."
SG_CSV0000000000001756.csv,"This table displays the yearly occurrence of new cases differentiated by gender from 2012 to 2021, highlighting the predominance of male cases compared to female cases."
SG_CSV0000000000000747.csv,"The table SG_CSV0000000000000747.csv contains data on the monthly count of antiretroviral (ARV) usage among different age groups, specifically ""Age 14 & Below"" and ""Age 15 - 19,"" for all regions and entities combined (indicated as ""Total"") from January 2013 to February 2014."
SG_CSV0000000000001956.csv,"The table ""SG_CSV0000000000001956.csv"" records weekly data from 2014 on the number of cases of two types of dengue-related health events, Dengue and Dengue Hemorrhagic Fever (DHF), indicating the number of reported cases for each type during each epidemiological week of that year."
SG_CSV0000000000000092.csv,The table SG_CSV0000000000000092.csv documents the number of individuals within specific age ranges for each year from 2005 to 2007.
SG_CSV0000000000001127.csv,The table provides year-by-year data on the number of residents classified as long-term unemployed in a given region or country from 1992 to 2022.
SG_CSV0000000000000970.csv,"The table SG_CSV0000000000000970.csv contains metadata about a collection of music tracks, including details such as unique identifiers, titles, contributors, publishers, creation dates, descriptions, subjects, languages, collections they are part of, types, and rights associated with each track, mainly featuring music from Singapore across various genres, languages, and themes, with digital distribution primarily handled by the National Library Board Singapore."
SG_CSV0000000000001898.csv,"The table titled ""SG_CSV0000000000001898.csv"" details the number of uncompleted private residential units across different market segments, namely ""Core Central Region,"" ""Outside Central Region,"" and ""Rest of Central Region,"" tracked quarterly from the first quarter of 2004 through the first quarter of 2008."
SG_CSV0000000000000029.csv,"The table ""SG_CSV0000000000000029.csv"" contains detailed information about various business entities registered in Singapore, including their unique entity number (UEN), entity names, types and status descriptions, as well as specific details about their business constitution, incorporation and issuance dates, address details such as block and street name, postal codes, the number of charges, and both primary and secondary Singapore Standard Industrial Classification (SSIC) codes and descriptions, along with the number of officers associated with each entity."
SG_CSV0000000000001117.csv,"The table ""SG_CSV0000000000001117.csv"" records the number of members belonging to various interest groups such as Arts, Crafts & Hobbies, Beauty & Wellness, Cooking & Food Culture, Music, Drama & Dance, Personal & Career Skills, and Sports & Fitness over the years 2017 to 2020."
SG_CSV0000000000000392.csv,"The table ""SG_CSV0000000000000392.csv"" provides data on operating expenditure for the years 2016 to 2018, categorized into various expenditure types such as remuneration, changes in inventory, depreciation, and professional services, among others, along with the specific monetary values for each category."
SG_CSV0000000000001774.csv,"The table SG_CSV0000000000001774.csv provides data on the number of residential property units, categorized by type (landed and non-landed properties), their development status (such as under construction or planned with various permission levels), across several years from 2013 to 2017."
SG_CSV0000000000001456.csv,"The table ""SG_CSV0000000000001456.csv"" provides detailed information about the resale transactions of different types of flats in the town of Ang Mo Kio for January 2017, including columns for month, town, flat type, block, street name, storey range, floor area in square meters, flat model, lease commencement date, remaining lease, and resale price, indicating different properties such as size, age, type, and sale price of housing units."
SG_CSV0000000000000193.csv,"The table ""SG_CSV0000000000000193.csv"" contains data on recruitment and resignation rates per quarter from 1998 to 2010, detailing how these rates fluctuate yearly in relation to each quarter."
SG_CSV0000000000001289.csv,"The table ""SG_CSV0000000000001289.csv"" provides the percentage of students passing the Primary School Leaving Examination (PSLE) math by race, including categories such as Malay, Chinese, Indian, Others, and Overall, for each year from 1997 to 2006."
