LEFT_TABLE,LEFT_COLUMN,LEFT_DESCRIPTION,RIGHT_TABLE,RIGHT_COLUMN,RIGHT_DESCRIPTION
SG_CSV0000000000000925.csv,livinginsg_2_slice,"The target column ""ban_occupation_role4"" contains binary values indicating whether respondents with a specific occupation role were flagged or prohibited for certain aspects under consideration or analysis in the survey data.",SG_CSV0000000000001714.csv,ban_occupation_role4,"The ""livinginsg_2_slice"" column indicates a binary response (either 'Yes' or 'No') reflecting whether the respondent currently resides in Singapore."
SG_CSV0000000000000925.csv,livinginsg_2_slice,"The 'ban_occupation_role5' column contains categorical values indicating whether a respondent is associated with a particular occupation role designation labeled as '5', with responses typically being 'Yes' or 'No' to denote the presence or absence of the role for each individual.",SG_CSV0000000000001714.csv,ban_occupation_role5,"The ""livinginsg_2_slice"" column indicates a binary response (either 'Yes' or 'No') reflecting whether the respondent currently resides in Singapore."
SG_CSV0000000000000925.csv,livinginsg_2_slice,The column 'ban_occupation_role6' contains information indicating a binary response (such as 'Yes' or 'No') about the banning status or restriction of a particular occupation role for individuals in the dataset.,SG_CSV0000000000001714.csv,ban_occupation_role6,"The ""livinginsg_2_slice"" column indicates a binary response (either 'Yes' or 'No') reflecting whether the respondent currently resides in Singapore."
SG_CSV0000000000000925.csv,livinginsg_2_slice,"The 'ban_occupation_role7' column indicates a binary response, 'Yes' or 'No', to a question about whether an individual holds or has experience in a specific, predefined occupational role categorized as 'role 7'.",SG_CSV0000000000001714.csv,ban_occupation_role7,"The ""livinginsg_2_slice"" column indicates a binary response (either 'Yes' or 'No') reflecting whether the respondent currently resides in Singapore."
SG_CSV0000000000000925.csv,livinginsg_2_slice,"The 'ban_occupation_role8' column indicates whether a respondent is banned from a specific occupation role, with the values reflecting a binary response, such as 'Yes' or 'No', to denote such a restriction.",SG_CSV0000000000001714.csv,ban_occupation_role8,"The ""livinginsg_2_slice"" column indicates a binary response (either 'Yes' or 'No') reflecting whether the respondent currently resides in Singapore."
SG_CSV0000000000000925.csv,livinginsg_2_slice,"The 'ban_marital' column indicates whether respondents were banned from a particular activity or survey participation based on their marital status, with possible values of 'Yes' or 'No'.",SG_CSV0000000000001714.csv,ban_marital,"The ""livinginsg_2_slice"" column indicates a binary response (either 'Yes' or 'No') reflecting whether the respondent currently resides in Singapore."
SG_CSV0000000000000925.csv,livinginsg_2_slice,"The target column ""ban_children1"" indicates whether respondents have a specific condition or restriction related to children, represented by ""Yes"" or ""No"" values.",SG_CSV0000000000001714.csv,ban_children1,"The ""livinginsg_2_slice"" column indicates a binary response (either 'Yes' or 'No') reflecting whether the respondent currently resides in Singapore."
SG_CSV0000000000000925.csv,livinginsg_2_slice,"The column 'ban_children2' represents a binary indicator of whether the respondent has a second child, with possible values likely being 'Yes' or 'No'.",SG_CSV0000000000001714.csv,ban_children2,"The ""livinginsg_2_slice"" column indicates a binary response (either 'Yes' or 'No') reflecting whether the respondent currently resides in Singapore."
SG_CSV0000000000000925.csv,livinginsg_2_slice,"The ""ban_children3"" column likely indicates a binary response, potentially capturing whether there is a specific restriction or ban related to a third aspect of children, with possible values of 'Yes' or 'No' for each respondent in the survey.",SG_CSV0000000000001714.csv,ban_children3,"The ""livinginsg_2_slice"" column indicates a binary response (either 'Yes' or 'No') reflecting whether the respondent currently resides in Singapore."
SG_CSV0000000000000925.csv,livinginsg_2_slice,"The 'ban_children4' column indicates whether a survey respondent has restrictions or bans related to the presence or number of children in their household, capturing specific criteria or thresholds associated with such restrictions.",SG_CSV0000000000001714.csv,ban_children4,"The ""livinginsg_2_slice"" column indicates a binary response (either 'Yes' or 'No') reflecting whether the respondent currently resides in Singapore."
SG_CSV0000000000000925.csv,livinginsg_2_slice,"The ""ban_no_ofchildren"" column indicates whether restrictions or bans are associated with a specific number of children in the respondent's context, typically reflecting a binary ""Yes"" or ""No"" response.",SG_CSV0000000000001714.csv,ban_no_ofchildren,"The ""livinginsg_2_slice"" column indicates a binary response (either 'Yes' or 'No') reflecting whether the respondent currently resides in Singapore."
SG_CSV0000000000000925.csv,livinginsg_2_slice,The 'ban_age_youngest' column indicates whether there is a restriction or a mode of consideration applied to the age of the youngest member associated with the data in context.,SG_CSV0000000000001714.csv,ban_age_youngest,"The ""livinginsg_2_slice"" column indicates a binary response (either 'Yes' or 'No') reflecting whether the respondent currently resides in Singapore."
SG_CSV0000000000000925.csv,livinginsg_2_slice,"The target column ""ban_q28"" in the table indicates respondents' binary responses, typically ""Yes"" or ""No,"" to a specific question within the survey, likely related to a particular opinion, behavior, or demographic attribute explored in the survey.",SG_CSV0000000000001714.csv,ban_q28,"The ""livinginsg_2_slice"" column indicates a binary response (either 'Yes' or 'No') reflecting whether the respondent currently resides in Singapore."
SG_CSV0000000000000925.csv,livinginsg_2_slice,"The ""ban_q30_1"" column indicates a binary response, represented by ""Yes"" or ""No,"" to a particular question or criterion related to ban-related factors or conditions in the dataset.",SG_CSV0000000000001714.csv,ban_q30_1,"The ""livinginsg_2_slice"" column indicates a binary response (either 'Yes' or 'No') reflecting whether the respondent currently resides in Singapore."
SG_CSV0000000000000925.csv,livinginsg_2_slice,"The column 'ban_q30_2' contains categorical data indicating responses to a specific survey question, with possible values of 'Yes' or 'No'.",SG_CSV0000000000001714.csv,ban_q30_2,"The ""livinginsg_2_slice"" column indicates a binary response (either 'Yes' or 'No') reflecting whether the respondent currently resides in Singapore."
SG_CSV0000000000000925.csv,livinginsg_2_slice,"The column ""ban_q30_3"" contains binary values ""Yes"" or ""No,"" potentially indicating whether respondents agreed or disagreed with a specific statement or condition related to a question labeled as Q30_3 in a survey conducted in Singapore.",SG_CSV0000000000001714.csv,ban_q30_3,"The ""livinginsg_2_slice"" column indicates a binary response (either 'Yes' or 'No') reflecting whether the respondent currently resides in Singapore."
SG_CSV0000000000000925.csv,livinginsg_2_slice,"The ""ban_q30_4"" column indicates the respondent's answer to a specific survey question related to a ban, with responses captured as ""Yes"" or ""No.""",SG_CSV0000000000001714.csv,ban_q30_4,"The ""livinginsg_2_slice"" column indicates a binary response (either 'Yes' or 'No') reflecting whether the respondent currently resides in Singapore."
SG_CSV0000000000000925.csv,livinginsg_2_slice,"The ""ban_q32"" column contains binary responses indicating either ""Yes"" or ""No"" to a particular question or condition related to a ban, which is part of a larger set of categorized questions or restrictions likely imposed on the respondents.",SG_CSV0000000000001714.csv,ban_q32,"The ""livinginsg_2_slice"" column indicates a binary response (either 'Yes' or 'No') reflecting whether the respondent currently resides in Singapore."
SG_CSV0000000000000925.csv,livinginsg_2_slice,"The target column 'ban_q431' contains binary responses indicating whether a particular condition or preference related to the survey question labeled as q431 is present, which is recorded as 'Yes' or 'No' for each respondent.",SG_CSV0000000000001714.csv,ban_q431,"The ""livinginsg_2_slice"" column indicates a binary response (either 'Yes' or 'No') reflecting whether the respondent currently resides in Singapore."
